lotsizesquarefeet,calculatedfinishedsquarefeet,bedroomcnt,bathroomcnt,regionidzip,garagecarcnt,poolcnt,AgeofHouse,buildingclasstypeid
-0.002766069861792136,-0.002766069861792136,4.0,3.0,4,0.0,0.0,83.0,0.0
-0.030895350755349847,-0.030895350755349847,7.0,8.0,4,0.0,0.0,24.0,0.0
-0.0009538996325454298,-0.0009538996325454298,3.0,3.0,4,0.0,0.0,45.0,0.0
-0.0007941991426856937,-0.0007941991426856937,3.0,3.0,10,2.0,0.0,69.0,0.0
-0.002881302849984341,-0.002881302849984341,6.0,6.5,6,3.0,1.0,25.0,0.0
-0.0006942668002285534,-0.0006942668002285534,1.0,1.0,8,0.0,0.0,93.0,0.0
-0.0033919619013921196,-0.0033919619013921196,4.0,3.5,22,2.0,0.0,43.0,0.0
-0.003910271275667431,-0.003910271275667431,6.0,6.5,42,4.0,0.0,21.0,0.0
-0.13858416430980938,-0.13858416430980938,6.0,7.5,12,4.0,1.0,15.0,0.0
-0.007723957225132267,-0.007723957225132267,5.0,5.5,11,4.0,0.0,12.0,0.0
-0.010856764439386732,-0.010856764439386732,6.0,8.0,11,9.0,1.0,10.0,0.0
-0.4205951473045761,-0.4205951473045761,4.0,5.0,12,11.0,1.0,18.0,0.0
-0.003998728133823273,-0.003998728133823273,6.0,6.0,21,0.0,1.0,11.0,0.0
-0.005642113114805048,-0.005642113114805048,5.0,5.0,1,0.0,1.0,76.0,0.0
-0.19543275724808323,-0.19543275724808323,8.0,9.0,1,0.0,1.0,80.0,0.0
-0.009922468759189352,-0.009922468759189352,3.0,3.0,1,0.0,1.0,66.0,0.0
-0.019722054207318967,-0.019722054207318967,7.0,8.0,2,0.0,1.0,76.0,0.0
-0.021047950789298154,-0.021047950789298154,6.0,8.0,1,0.0,1.0,54.0,0.0
-0.013000767423012649,-0.013000767423012649,5.0,6.0,3,0.0,1.0,54.0,0.0
-0.006771013882945279,-0.006771013882945279,6.0,7.0,3,0.0,1.0,6.0,0.0
-0.037661583186502916,-0.037661583186502916,3.0,3.0,4,0.0,1.0,30.0,0.0
-0.11687637317318657,-0.11687637317318657,6.0,2.0,73,0.0,0.0,108.0,0.0
-0.0001773918614909045,-0.0001773918614909045,3.0,3.5,9,2.0,0.0,11.0,0.0
-0.0035196266642440644,-0.0035196266642440644,4.0,8.0,6,7.0,0.0,8.0,0.0
-0.0007965898685817975,-0.0007965898685817975,4.0,4.5,8,4.0,0.0,16.0,0.0
-0.006976616310010208,-0.006976616310010208,3.0,2.5,8,2.0,0.0,87.0,0.0
-0.002795236717724603,-0.002795236717724603,5.0,4.0,8,2.0,1.0,12.0,0.0
-0.0005360007459064796,-0.0005360007459064796,2.0,3.5,9,2.0,0.0,15.0,0.0
-0.0047149896122959814,-0.0047149896122959814,6.0,9.5,9,5.0,1.0,52.0,0.0
-0.008327376441308874,-0.008327376441308874,5.0,5.5,11,3.0,1.0,19.0,0.0
-0.008707501858789385,-0.008707501858789385,5.0,7.0,11,9.0,1.0,14.0,0.0
-0.0023290451679843552,-0.0023290451679843552,4.0,5.0,8,2.0,0.0,11.0,0.0
-0.0318406437746693,-0.0318406437746693,7.0,11.0,18,0.0,1.0,19.0,0.0
-0.02111441296920984,-0.02111441296920984,5.0,5.0,12,4.0,1.0,16.0,0.0
-0.010144806267527008,-0.010144806267527008,5.0,5.0,18,0.0,0.0,70.0,0.0
-0.014052208672119116,-0.014052208672119116,5.0,8.0,1,0.0,0.0,31.0,0.0
-0.019208526284835863,-0.019208526284835863,5.0,7.0,1,0.0,1.0,27.0,0.0
-0.03342617318896537,-0.03342617318896537,5.0,7.0,1,0.0,1.0,92.0,0.0
-0.00705216324832709,-0.00705216324832709,4.0,7.0,1,0.0,1.0,75.0,0.0
-0.015123732018752854,-0.015123732018752854,4.0,9.0,2,0.0,1.0,83.0,0.0
-0.0051854844686492155,-0.0051854844686492155,3.0,4.0,15,0.0,1.0,78.0,0.0
-0.02415637259941236,-0.02415637259941236,6.0,9.0,18,0.0,1.0,10.0,0.0
-0.016951681038913844,-0.016951681038913844,5.0,10.0,18,0.0,1.0,11.0,0.0
-0.002552338966680453,-0.002552338966680453,4.0,4.0,4,0.0,0.0,41.0,0.0
-0.005714313036867384,-0.005714313036867384,2.0,5.0,4,0.0,0.0,36.0,0.0
-0.002421327187573963,-0.002421327187573963,5.0,5.0,4,0.0,0.0,60.0,0.0
-0.03343430165701212,-0.03343430165701212,4.0,4.0,4,0.0,1.0,28.0,0.0
-0.043135867343401475,-0.043135867343401475,4.0,7.0,4,0.0,1.0,64.0,0.0
-0.005422644477542716,-0.005422644477542716,4.0,5.0,4,0.0,0.0,16.0,0.0
-0.0009663314072051697,-0.0009663314072051697,5.0,1.5,10,1.0,0.0,93.0,0.0
-0.0057807752167790705,-0.0057807752167790705,5.0,4.5,6,0.0,0.0,48.0,0.0
-0.02692005173530839,-0.02692005173530839,5.0,8.0,0,0.0,1.0,12.0,0.0
-0.042376094653619675,-0.042376094653619675,8.0,8.0,3,0.0,0.0,6.0,0.0
-0.006314385236789446,-0.006314385236789446,4.0,7.0,4,0.0,1.0,9.0,0.0
-0.004451531618545339,-0.004451531618545339,5.0,6.5,74,3.0,0.0,25.0,0.0
-0.0009256890669714045,-0.0009256890669714045,9.0,8.0,21,0.0,0.0,35.0,0.0
-0.00918564703801015,-0.00918564703801015,6.0,10.0,1,0.0,1.0,20.0,0.0
-0.025096884166939608,-0.025096884166939608,5.0,6.0,1,0.0,1.0,91.0,0.0
-0.023461627654004585,-0.023461627654004585,4.0,6.0,1,0.0,1.0,62.0,0.0
-0.06809695827944238,-0.06809695827944238,11.0,9.0,1,0.0,1.0,91.0,0.0
-0.00525624995517389,-0.00525624995517389,4.0,5.0,1,0.0,1.0,8.0,0.0
-0.009573422778358194,-0.009573422778358194,6.0,8.0,2,0.0,1.0,41.0,0.0
-0.024376797527033135,-0.024376797527033135,4.0,10.0,2,0.0,1.0,79.0,0.0
-0.0567806963228245,-0.0567806963228245,7.0,7.0,2,0.0,1.0,82.0,0.0
-0.010329370306706226,-0.010329370306706226,3.0,4.0,1,0.0,1.0,58.0,0.0
-0.011464008816997105,-0.011464008816997105,2.0,3.0,18,0.0,1.0,18.0,0.0
-0.010763526129438681,-0.010763526129438681,4.0,5.0,18,0.0,1.0,83.0,0.0
-0.0109987735576153,-0.0109987735576153,7.0,8.0,18,0.0,1.0,13.0,0.0
-0.01274543789730876,-0.01274543789730876,4.0,4.0,18,0.0,1.0,69.0,0.0
-0.1579251368092894,-0.1579251368092894,7.0,15.0,18,0.0,1.0,32.0,0.0
-0.0026766567132778525,-0.0026766567132778525,4.0,5.0,4,0.0,0.0,14.0,0.0
-0.028517056633905753,-0.028517056633905753,5.0,4.0,4,0.0,1.0,59.0,0.0
-0.0028081466375635632,-0.0028081466375635632,3.0,3.0,15,0.0,1.0,64.0,0.0
-0.005380567701771289,-0.005380567701771289,3.0,3.0,15,0.0,1.0,53.0,0.0
-0.0015401056222700898,-0.0015401056222700898,4.0,5.0,10,2.0,0.0,9.0,0.0
-0.0035483153749973104,-0.0035483153749973104,6.0,5.5,7,2.0,1.0,38.0,0.0
-0.011676783421750346,-0.011676783421750346,6.0,8.0,18,0.0,1.0,18.0,0.0
-0.01137363937812438,-0.01137363937812438,5.0,5.5,11,4.0,1.0,11.0,0.0
-0.0046958638051271505,-0.0046958638051271505,6.0,7.0,21,0.0,1.0,10.0,0.0
-0.18915614548045223,-0.18915614548045223,10.0,14.0,30,0.0,1.0,7.0,0.0
-0.000836754063636342,-0.000836754063636342,2.0,2.0,21,0.0,0.0,11.0,0.0
-0.014868880638228185,-0.014868880638228185,6.0,7.0,1,0.0,1.0,8.0,0.0
-0.026986035770040856,-0.026986035770040856,5.0,8.0,13,0.0,1.0,86.0,0.0
-0.019397393630628066,-0.019397393630628066,7.0,5.0,2,0.0,1.0,89.0,0.0
-0.017887889299828107,-0.017887889299828107,9.0,10.0,2,0.0,1.0,77.0,0.0
-0.008819865975906265,-0.008819865975906265,7.0,9.0,18,0.0,1.0,9.0,0.0
-0.011353079135417887,-0.011353079135417887,5.0,6.0,18,0.0,1.0,81.0,0.0
-0.011350688409521784,-0.011350688409521784,5.0,7.0,27,0.0,1.0,26.0,0.0
-0.003006098741760961,-0.003006098741760961,2.0,2.0,4,0.0,0.0,54.0,0.0
-0.014982679190882729,-0.014982679190882729,6.0,7.0,14,0.0,1.0,4.0,0.0
-0.00443957798906482,-0.00443957798906482,3.0,3.0,15,0.0,1.0,56.0,0.0
-0.004636573802903775,-0.004636573802903775,3.0,6.5,8,9.0,1.0,20.0,0.0
-0.01263307378019188,-0.01263307378019188,5.0,6.0,11,5.0,1.0,19.0,0.0
-0.0027727638943012265,-0.0027727638943012265,5.0,4.0,22,2.0,0.0,51.0,0.0
-0.04326592283214953,-0.04326592283214953,9.0,15.0,1,0.0,1.0,15.0,0.0
-0.015096955888716491,-0.015096955888716491,5.0,9.0,2,0.0,1.0,53.0,0.0
-0.006445875161075157,-0.006445875161075157,7.0,10.0,1,0.0,1.0,11.0,0.0
-0.008344589667760822,-0.008344589667760822,5.0,8.0,1,0.0,1.0,26.0,0.0
-0.0009156480182077684,-0.0009156480182077684,4.0,5.0,21,0.0,1.0,67.0,0.0
-0.008247048051199786,-0.008247048051199786,4.0,4.0,1,0.0,1.0,91.0,0.0
-0.020629573757479983,-0.020629573757479983,6.0,6.0,13,0.0,1.0,88.0,0.0
-0.0073529165660569515,-0.0073529165660569515,5.0,6.0,18,0.0,1.0,14.0,0.0
-0.0067585821082855385,-0.0067585821082855385,6.0,8.0,18,0.0,1.0,14.0,0.0
-0.008296297004659526,-0.008296297004659526,4.0,4.0,3,0.0,0.0,60.0,0.0
-0.01992813477956312,-0.01992813477956312,5.0,12.0,3,0.0,1.0,10.0,0.0
-0.021316190234841007,-0.021316190234841007,5.0,5.0,3,0.0,1.0,29.0,0.0
-0.029317471663921315,-0.029317471663921315,4.0,5.0,18,0.0,1.0,26.0,0.0
-0.0023964636382544833,-0.0023964636382544833,2.0,5.0,4,0.0,0.0,26.0,0.0
-0.00849329281849848,-0.00849329281849848,3.0,3.0,4,0.0,0.0,61.0,0.0
-0.004817790825828446,-0.004817790825828446,3.0,4.5,7,2.0,0.0,18.0,0.0
-0.0030543914048622584,-0.0030543914048622584,3.0,4.5,8,2.0,1.0,11.0,0.0
-0.0004308088064779109,-0.0004308088064779109,4.0,3.0,42,2.0,0.0,67.0,0.0
-0.013529117846051597,-0.013529117846051597,6.0,6.0,11,5.0,1.0,14.0,0.0
-0.006061924582160882,-0.006061924582160882,5.0,4.0,1,0.0,1.0,92.0,0.0
-0.011332518892711394,-0.011332518892711394,5.0,6.0,1,0.0,1.0,29.0,0.0
-0.03772374205980162,-0.03772374205980162,6.0,10.0,1,0.0,1.0,18.0,0.0
-0.01626123940011906,-0.01626123940011906,3.0,6.0,1,0.0,1.0,50.0,0.0
-0.01071858048259193,-0.01071858048259193,4.0,5.0,18,0.0,1.0,58.0,0.0
-0.004070449910706388,-0.004070449910706388,4.0,4.0,4,0.0,0.0,24.0,0.0
-0.004064712168555739,-0.004064712168555739,5.0,6.5,6,4.0,1.0,13.0,0.0
-0.004217718625906384,-0.004217718625906384,6.0,7.0,6,4.0,0.0,10.0,0.0
-0.0046002347692829975,-0.0046002347692829975,5.0,6.5,6,3.0,0.0,12.0,0.0
-0.0017791782118804732,-0.0017791782118804732,4.0,4.5,8,3.0,0.0,18.0,0.0
-0.007147314138992022,-0.007147314138992022,6.0,7.0,8,5.0,1.0,18.0,0.0
-0.0011814967378545147,-0.0011814967378545147,5.0,6.0,9,2.0,0.0,27.0,0.0
-0.016214859317734642,-0.016214859317734642,6.0,7.0,11,4.0,1.0,11.0,0.0
-0.01247146070961526,-0.01247146070961526,3.0,6.0,2,0.0,0.0,15.0,0.0
-0.0026307547760726587,-0.0026307547760726587,3.0,5.0,15,0.0,1.0,9.0,0.0
-0.00030744735023895305,-0.00030744735023895305,4.0,5.0,24,0.0,0.0,107.0,0.0
-0.0009481618903947806,-0.0009481618903947806,5.0,6.0,24,0.0,0.0,110.0,0.0
-0.01889342861172938,-0.01889342861172938,4.0,5.0,13,0.0,1.0,35.0,0.0
-0.02242979035724617,-0.02242979035724617,4.0,7.0,18,0.0,1.0,66.0,0.0
-0.019721576062139746,-0.019721576062139746,4.0,6.0,2,0.0,1.0,79.0,0.0
-0.01788980188054499,-0.01788980188054499,4.0,5.0,2,0.0,1.0,57.0,0.0
-0.022801309161500707,-0.022801309161500707,5.0,7.0,27,0.0,1.0,92.0,0.0
-0.012834372900643822,-0.012834372900643822,6.0,7.0,3,0.0,0.0,87.0,0.0
-0.022438396970472143,-0.022438396970472143,5.0,8.0,18,0.0,1.0,25.0,0.0
-0.011661960921194502,-0.011661960921194502,5.0,6.0,18,0.0,1.0,37.0,0.0
-0.002740728167293435,-0.002740728167293435,3.0,2.0,4,0.0,0.0,58.0,0.0
-0.038131121752497714,-0.038131121752497714,4.0,4.0,4,0.0,1.0,61.0,0.0
-0.11352170659577368,-0.11352170659577368,4.0,4.0,4,0.0,1.0,21.0,0.0
-0.010608128946191932,-0.010608128946191932,3.0,3.0,4,0.0,1.0,36.0,0.0
-0.04618117398985854,-0.04618117398985854,4.0,6.0,30,0.0,1.0,19.0,0.0
-0.0028798684144466786,-0.0028798684144466786,5.0,5.5,9,3.0,1.0,18.0,0.0
-0.0025800713870752575,-0.0025800713870752575,4.0,5.0,9,4.0,0.0,9.0,0.0
-0.007612549398373828,-0.007612549398373828,5.0,9.0,11,10.0,1.0,14.0,0.0
-0.0044089766975946906,-0.0044089766975946906,5.0,6.5,7,8.0,0.0,3.0,0.0
-0.00075451309281037,-0.00075451309281037,3.0,3.5,42,2.0,0.0,16.0,0.0
-0.0005360007459064796,-0.0005360007459064796,6.0,7.0,34,2.0,0.0,12.0,0.0
-0.003649682152992113,-0.003649682152992113,3.0,5.5,35,4.0,1.0,6.0,0.0
-0.004889512602711562,-0.004889512602711562,5.0,6.5,22,2.0,1.0,9.0,0.0
-0.04324058113765082,-0.04324058113765082,9.0,14.0,1,0.0,0.0,10.0,0.0
-0.016489792795786586,-0.016489792795786586,7.0,13.0,27,0.0,1.0,5.0,0.0
-0.02134248821969815,-0.02134248821969815,10.0,11.0,2,0.0,1.0,86.0,0.0
-0.016939727409433326,-0.016939727409433326,6.0,6.0,18,0.0,0.0,97.0,0.0
-0.010347539823516614,-0.010347539823516614,5.0,5.0,18,0.0,1.0,62.0,0.0
-0.006388019594389445,-0.006388019594389445,5.0,5.0,3,0.0,1.0,57.0,0.0
-0.01721705161338137,-0.01721705161338137,8.0,9.0,3,0.0,1.0,13.0,0.0
-0.01361231510723601,-0.01361231510723601,4.0,5.0,3,0.0,1.0,53.0,0.0
-0.003517714083527181,-0.003517714083527181,4.0,3.0,4,0.0,0.0,90.0,0.0
-0.013242230738519137,-0.013242230738519137,3.0,4.0,15,0.0,1.0,62.0,0.0
-0.006082484824867375,-0.006082484824867375,4.0,4.5,8,2.0,1.0,36.0,0.0
-0.017948613737589145,-0.017948613737589145,6.0,9.5,16,4.0,1.0,13.0,0.0
-0.006618007425594634,-0.006618007425594634,4.0,6.0,8,4.0,0.0,9.0,0.0
-0.008968569126643924,-0.008968569126643924,6.0,8.0,11,12.0,1.0,7.0,0.0
-0.008222662647059526,-0.008222662647059526,6.0,6.0,1,0.0,1.0,88.0,0.0
-0.0073251841456621475,-0.0073251841456621475,5.0,4.0,1,0.0,1.0,90.0,0.0
-0.006565889601059569,-0.006565889601059569,6.0,8.0,1,0.0,1.0,9.0,0.0
-0.023069548607043557,-0.023069548607043557,7.0,7.0,1,0.0,1.0,94.0,0.0
-0.018103054630477452,-0.018103054630477452,5.0,8.0,2,0.0,1.0,90.0,0.0
-0.021951167032846185,-0.021951167032846185,6.0,10.0,1,0.0,1.0,31.0,0.0
-0.027599496034981102,-0.027599496034981102,5.0,6.0,14,0.0,1.0,105.0,0.0
-0.021560044276243594,-0.021560044276243594,7.0,9.0,46,0.0,1.0,11.0,0.0
-0.015111300244093113,-0.015111300244093113,5.0,6.0,46,0.0,1.0,13.0,0.0
-0.0021521314516726713,-0.0021521314516726713,4.0,3.5,10,3.0,0.0,7.0,0.0
-0.003423997628399911,-0.003423997628399911,2.0,2.0,8,0.0,0.0,57.0,0.0
-0.01047520458636856,-0.01047520458636856,6.0,7.0,11,17.0,1.0,11.0,0.0
-0.005699968681490761,-0.005699968681490761,5.0,6.5,11,8.0,1.0,16.0,0.0
-0.003428779080192119,-0.003428779080192119,4.0,4.0,8,2.0,0.0,11.0,0.0
-0.040901016775723616,-0.040901016775723616,4.0,4.5,52,7.0,1.0,15.0,0.0
-0.023223511354752643,-0.023223511354752643,7.0,6.0,1,0.0,1.0,81.0,0.0
-0.000836754063636342,-0.000836754063636342,4.0,5.0,21,0.0,0.0,7.0,0.0
-0.0028899094632103147,-0.0028899094632103147,5.0,7.0,24,0.0,0.0,4.0,0.0
-0.01716780265992163,-0.01716780265992163,2.0,3.0,54,0.0,0.0,20.0,0.0
-0.008132293208186802,-0.008132293208186802,4.0,5.0,1,0.0,1.0,100.0,0.0
-0.00737634567983877,-0.00737634567983877,5.0,5.0,1,0.0,1.0,91.0,0.0
-0.006245532330981656,-0.006245532330981656,6.0,9.0,1,0.0,1.0,88.0,0.0
-0.01674894748292424,-0.01674894748292424,9.0,8.0,1,0.0,1.0,83.0,0.0
-0.024128162033838333,-0.024128162033838333,7.0,8.0,1,0.0,1.0,66.0,0.0
-0.023922559606773405,-0.023922559606773405,7.0,11.0,2,0.0,1.0,5.0,0.0
-0.017411178556145,-0.017411178556145,4.0,5.0,1,0.0,1.0,57.0,0.0
-0.009204772845178982,-0.009204772845178982,4.0,5.0,18,0.0,1.0,76.0,0.0
-0.007936731829885508,-0.007936731829885508,6.0,9.0,18,0.0,1.0,13.0,0.0
-0.005006180026441429,-0.005006180026441429,5.0,2.0,4,0.0,0.0,87.0,0.0
-0.018159475761625504,-0.018159475761625504,4.0,8.0,4,0.0,1.0,36.0,0.0
-0.011586413982877622,-0.011586413982877622,7.0,7.0,75,0.0,1.0,22.0,0.0
-0.0004642789690233646,-0.0004642789690233646,4.0,4.0,19,2.0,0.0,18.0,0.0
-0.0004642789690233646,-0.0004642789690233646,3.0,3.5,19,2.0,0.0,8.0,0.0
-0.03639210773567178,-0.03639210773567178,5.0,8.0,1,0.0,1.0,90.0,0.0
-0.009608327376441309,-0.009608327376441309,5.0,5.5,11,5.0,0.0,10.0,0.0
-0.0008291037407688097,-0.0008291037407688097,3.0,3.0,21,0.0,0.0,65.0,0.0
-0.00980819206135559,-0.00980819206135559,4.0,5.0,1,0.0,1.0,66.0,0.0
-0.006459741371272559,-0.006459741371272559,5.0,5.0,1,0.0,1.0,14.0,0.0
-0.009535171164020532,-0.009535171164020532,6.0,6.0,1,0.0,1.0,66.0,0.0
-0.03749710124485097,-0.03749710124485097,6.0,9.0,2,0.0,1.0,79.0,0.0
-0.03412713402170301,-0.03412713402170301,4.0,4.0,2,0.0,1.0,66.0,0.0
-0.009379295835594562,-0.009379295835594562,4.0,3.0,18,0.0,1.0,69.0,0.0
-0.016912951279396963,-0.016912951279396963,5.0,8.0,3,0.0,1.0,7.0,0.0
-0.020549245367370895,-0.020549245367370895,5.0,5.0,3,0.0,1.0,67.0,0.0
-0.0033594480292051076,-0.0033594480292051076,3.0,3.0,3,0.0,1.0,69.0,0.0
-0.010165844655412723,-0.010165844655412723,6.0,10.0,3,0.0,1.0,9.0,0.0
-0.01032076369348025,-0.01032076369348025,4.0,8.0,18,0.0,1.0,12.0,0.0
-0.002709170585464865,-0.002709170585464865,3.0,4.0,4,0.0,0.0,60.0,0.0
-0.08162033838334333,-0.08162033838334333,4.0,4.0,4,0.0,0.0,61.0,0.0
-0.021881835981859173,-0.021881835981859173,2.0,3.0,4,0.0,1.0,45.0,0.0
-0.041027725248217115,-0.041027725248217115,4.0,5.0,4,0.0,1.0,66.0,0.0
-0.002903297528228496,-0.002903297528228496,5.0,7.5,10,3.0,0.0,15.0,0.0
-0.0016357346581142432,-0.0016357346581142432,4.0,4.5,6,2.0,0.0,40.0,0.0
-0.001999124994322026,-0.001999124994322026,3.0,3.5,8,3.0,0.0,45.0,0.0
-0.00182699272980255,-0.00182699272980255,6.0,4.5,9,2.0,1.0,35.0,0.0
-0.0020947540301661793,-0.0020947540301661793,5.0,6.0,9,3.0,1.0,36.0,0.0
-0.008809824927142629,-0.008809824927142629,4.0,5.5,11,4.0,1.0,16.0,0.0
-0.00498275091265961,-0.00498275091265961,4.0,5.5,11,3.0,1.0,25.0,0.0
-0.003906924259412885,-0.003906924259412885,5.0,5.0,42,2.0,0.0,88.0,0.0
-0.014012044477064571,-0.014012044477064571,7.0,7.5,6,6.0,1.0,13.0,0.0
-0.004077143943215479,-0.004077143943215479,4.0,5.0,22,3.0,1.0,9.0,0.0
-0.000846795112399978,-0.000846795112399978,1.0,4.0,48,0.0,0.0,11.0,0.0
-0.007909477554669924,-0.007909477554669924,5.0,5.0,1,0.0,1.0,66.0,0.0
-0.013164771219485373,-0.013164771219485373,8.0,6.0,1,0.0,1.0,88.0,0.0
-0.010383878857137393,-0.010383878857137393,4.0,5.0,1,0.0,1.0,92.0,0.0
-0.02274297544963577,-0.02274297544963577,9.0,7.0,1,0.0,1.0,84.0,0.0
-0.02427447445867989,-0.02427447445867989,7.0,12.0,1,0.0,1.0,31.0,0.0
-0.0425769156288924,-0.0425769156288924,3.0,4.0,2,0.0,1.0,55.0,0.0
-0.009080455098581582,-0.009080455098581582,5.0,8.0,3,0.0,1.0,28.0,0.0
-0.003411565853740171,-0.003411565853740171,6.0,5.0,4,0.0,0.0,87.0,0.0
-0.0024672291247791567,-0.0024672291247791567,4.0,5.0,4,0.0,0.0,38.0,0.0
-0.046469495532928666,-0.046469495532928666,3.0,4.0,4,0.0,1.0,23.0,0.0
-0.0008707023713610164,-0.0008707023713610164,3.0,3.5,10,2.0,0.0,28.0,0.0
-0.0032614282674648504,-0.0032614282674648504,5.0,7.5,9,6.0,1.0,18.0,0.0
-0.00653481016441022,-0.00653481016441022,4.0,4.5,8,4.0,1.0,5.0,0.0
-0.009386468013282873,-0.009386468013282873,5.0,7.0,1,0.0,1.0,87.0,0.0
-0.009354910431454302,-0.009354910431454302,4.0,4.0,11,3.0,1.0,6.0,0.0
-0.022240444866274748,-0.022240444866274748,6.0,8.0,1,0.0,1.0,25.0,0.0
-0.02001563534736052,-0.02001563534736052,5.0,8.0,1,0.0,1.0,83.0,0.0
-0.015011367901635974,-0.015011367901635974,4.0,5.0,2,0.0,1.0,58.0,0.0
-0.011241671308659449,-0.011241671308659449,3.0,5.0,1,0.0,1.0,57.0,0.0
-0.003977689745937559,-0.003977689745937559,4.0,6.0,27,0.0,1.0,57.0,0.0
-0.6535536945082635,-0.6535536945082635,7.0,10.0,18,0.0,1.0,19.0,0.0
-0.02068312601755271,-0.02068312601755271,5.0,7.0,4,0.0,1.0,9.0,0.0
-0.016417114728545026,-0.016417114728545026,6.0,5.0,31,0.0,1.0,91.0,0.0
-0.0004642789690233646,-0.0004642789690233646,3.0,3.5,19,2.0,0.0,9.0,0.0
-0.008628607904217957,-0.008628607904217957,4.0,4.0,7,3.0,1.0,24.0,0.0
-0.00283109760616616,-0.00283109760616616,4.0,4.5,8,3.0,0.0,23.0,0.0
-0.008306816198602381,-0.008306816198602381,4.0,3.5,22,3.0,0.0,6.0,0.0
-0.3952348051438858,-0.3952348051438858,8.0,12.0,1,0.0,1.0,5.0,0.0
-0.008280518213745239,-0.008280518213745239,5.0,3.0,27,0.0,0.0,85.0,0.0
-0.013862863181147692,-0.013862863181147692,7.0,8.0,1,0.0,1.0,6.0,0.0
-0.006791574125651772,-0.006791574125651772,5.0,6.0,1,0.0,1.0,91.0,0.0
-0.005721007069376474,-0.005721007069376474,6.0,6.0,1,0.0,0.0,88.0,0.0
-0.008464604107745235,-0.008464604107745235,5.0,8.0,1,0.0,1.0,65.0,0.0
-0.026966909962872026,-0.026966909962872026,6.0,6.0,13,0.0,1.0,45.0,0.0
-0.007011520908093325,-0.007011520908093325,7.0,6.0,3,0.0,1.0,68.0,0.0
-0.001913058862062288,-0.001913058862062288,4.0,5.5,6,2.0,0.0,49.0,0.0
-0.0009663314072051697,-0.0009663314072051697,3.0,4.0,9,2.0,0.0,27.0,0.0
-0.005220389066732332,-0.005220389066732332,5.0,8.0,36,12.0,1.0,16.0,0.0
-0.009615977699308841,-0.009615977699308841,6.0,6.5,11,2.0,0.0,10.0,0.0
-0.19388595759330404,-0.19388595759330404,4.0,5.0,4,0.0,1.0,7.0,0.0
-0.01730216145528267,-0.01730216145528267,5.0,7.0,2,0.0,1.0,7.0,0.0
-0.0014377825539168458,-0.0014377825539168458,6.0,5.0,24,0.0,0.0,75.0,0.0
-0.01202822012847761,-0.01202822012847761,6.0,7.0,1,0.0,1.0,79.0,0.0
-0.01221613118391137,-0.01221613118391137,6.0,7.0,1,0.0,1.0,8.0,0.0
-0.0158639007561866,-0.0158639007561866,5.0,6.0,2,0.0,1.0,27.0,0.0
-0.04659190069880918,-0.04659190069880918,7.0,15.0,1,0.0,1.0,17.0,0.0
-0.007554693831688115,-0.007554693831688115,4.0,4.0,1,0.0,1.0,57.0,0.0
-0.020959972076321533,-0.020959972076321533,5.0,7.0,3,0.0,1.0,29.0,0.0
-0.008230312969927059,-0.008230312969927059,5.0,7.0,4,0.0,1.0,32.0,0.0
-0.05757824248176474,-0.05757824248176474,4.0,5.0,4,0.0,1.0,38.0,0.0
-0.01048142047369843,-0.01048142047369843,6.0,7.0,4,0.0,0.0,14.0,0.0
-0.007321358984228381,-0.007321358984228381,5.0,4.0,4,0.0,0.0,69.0,0.0
-0.005843890380436212,-0.005843890380436212,5.0,7.0,4,0.0,1.0,21.0,0.0
-0.013273310175168486,-0.013273310175168486,5.0,6.0,29,0.0,1.0,89.0,0.0
-0.004301394032270018,-0.004301394032270018,4.0,3.0,7,2.0,0.0,62.0,0.0
-0.020740503439059203,-0.020740503439059203,4.0,8.0,13,0.0,1.0,80.0,0.0
-0.0008372322088155626,-0.0008372322088155626,5.0,5.0,21,0.0,0.0,9.0,0.0
-0.006521422099392039,-0.006521422099392039,5.0,7.0,27,0.0,1.0,27.0,0.0
-0.01272726838049837,-0.01272726838049837,6.0,10.0,1,0.0,1.0,29.0,0.0
-0.024334720751261706,-0.024334720751261706,6.0,10.0,2,0.0,1.0,64.0,0.0
-0.02519729465457597,-0.02519729465457597,5.0,5.0,2,0.0,1.0,79.0,0.0
-0.006602228634680348,-0.006602228634680348,5.0,5.0,1,0.0,1.0,44.0,0.0
-0.008771095167625746,-0.008771095167625746,6.0,8.0,18,0.0,1.0,6.0,0.0
-0.00995259190548026,-0.00995259190548026,5.0,5.0,3,0.0,0.0,21.0,0.0
-0.011283748084430875,-0.011283748084430875,3.0,5.0,4,0.0,0.0,8.0,0.0
-0.00967096439491923,-0.00967096439491923,4.0,7.0,18,0.0,0.0,53.0,0.0
-0.017700456389573568,-0.017700456389573568,8.0,4.0,14,0.0,1.0,91.0,0.0
-0.18853025344085225,-0.18853025344085225,5.0,5.0,53,0.0,1.0,82.0,0.0
-0.0022444134712622794,-0.0022444134712622794,4.0,4.5,6,2.0,0.0,6.0,0.0
-0.0012532185147376299,-0.0012532185147376299,5.0,4.0,9,1.0,0.0,77.0,0.0
-0.008999170418114051,-0.008999170418114051,4.0,4.5,22,3.0,0.0,53.0,0.0
-0.03138210254779659,-0.03138210254779659,5.0,5.0,3,0.0,1.0,29.0,0.0
-0.007513573346275129,-0.007513573346275129,4.0,6.0,76,3.0,1.0,10.0,0.0
